x-axis,1,2
second,Volt,Volt
-33.600E-03,+2.674E-03,+69.692E-03
-33.500E-03,+3.538E-03,+69.692E-03
-33.400E-03,+4.101E-03,+69.692E-03
-33.300E-03,+4.814E-03,+69.692E-03
-33.200E-03,+5.809E-03,+69.692E-03
-33.100E-03,+6.503E-03,+69.692E-03
-33.000E-03,+7.206E-03,+73.712E-03
-32.900E-03,+8.171E-03,+69.692E-03
-32.800E-03,+8.885E-03,+69.692E-03
-32.700E-03,+9.598E-03,+69.692E-03
-32.600E-03,+10.523E-03,+69.692E-03
-32.500E-03,+11.025E-03,+69.692E-03
-32.400E-03,+11.779E-03,+69.692E-03
-32.300E-03,+12.533E-03,+69.692E-03
-32.200E-03,+13.166E-03,+69.692E-03
-32.100E-03,+13.880E-03,+69.692E-03
-32.000E-03,+14.644E-03,+73.712E-03
-31.900E-03,+15.558E-03,+74.717E-03
-31.800E-03,+16.272E-03,+74.114E-03
-31.700E-03,+17.056E-03,+74.717E-03
-31.600E-03,+17.809E-03,+74.717E-03
-31.500E-03,+18.463E-03,+74.717E-03
-31.400E-03,+19.317E-03,+74.717E-03
-31.300E-03,+20.071E-03,+74.717E-03
-31.200E-03,+20.804E-03,+74.717E-03
-31.100E-03,+21.518E-03,+74.717E-03
-31.000E-03,+22.231E-03,+74.717E-03
-30.900E-03,+22.945E-03,+74.717E-03
-30.800E-03,+23.588E-03,+74.717E-03
-30.700E-03,+24.121E-03,+75.320E-03
-30.600E-03,+25.086E-03,+74.717E-03
-30.500E-03,+25.799E-03,+74.717E-03
-30.400E-03,+26.513E-03,+74.717E-03
-30.300E-03,+27.226E-03,+74.717E-03
-30.200E-03,+27.860E-03,+74.717E-03
-30.100E-03,+28.613E-03,+74.717E-03
-30.000E-03,+29.367E-03,+74.717E-03
-29.900E-03,+30.081E-03,+74.717E-03
-29.800E-03,+30.794E-03,+74.717E-03
-29.700E-03,+31.508E-03,+74.717E-03
-29.600E-03,+32.221E-03,+74.717E-03
-29.500E-03,+32.935E-03,+74.717E-03
-29.400E-03,+33.397E-03,+74.717E-03
-29.300E-03,+34.362E-03,+74.717E-03
-29.200E-03,+35.076E-03,+74.717E-03
-29.100E-03,+35.649E-03,+74.717E-03
-29.000E-03,+36.503E-03,+74.717E-03
-28.900E-03,+37.277E-03,+74.717E-03
-28.800E-03,+38.161E-03,+74.717E-03
-28.700E-03,+38.895E-03,+74.717E-03
-28.600E-03,+39.669E-03,+74.717E-03
-28.500E-03,+40.473E-03,+74.717E-03
-28.400E-03,+41.176E-03,+74.717E-03
